,variable_code,label_14,label_19,label_same,label_14_diff,label_19_diff
3840,DP05_0061PMA,"['ANNOTATION OF PERCENT MARGIN OF ERROR', 'RACE', 'RACE ALONE OR IN COMBINATION WITH ONE OR MORE OTHER RACES', 'TOTAL POPULATION', 'AMERICAN INDIAN AND ALASKA NATIVE']","['ANNOTATION OF PERCENT MARGIN OF ERROR', 'RACE', 'TOTAL POPULATION', 'TWO OR MORE RACES', 'WHITE AND ASIAN']","['ANNOTATION OF PERCENT MARGIN OF ERROR', 'TOTAL POPULATION', 'RACE']","['RACE ALONE OR IN COMBINATION WITH ONE OR MORE OTHER RACES', 'AMERICAN INDIAN AND ALASKA NATIVE']","['WHITE AND ASIAN', 'TWO OR MORE RACES']"
3841,DP05_0073MA,"['ANNOTATION OF MARGIN OF ERROR', 'HISPANIC OR LATINO AND RACE', 'TOTAL POPULATION', 'NOT HISPANIC OR LATINO', 'BLACK OR AFRICAN AMERICAN ALONE']","['ANNOTATION OF MARGIN OF ERROR', 'HISPANIC OR LATINO AND RACE', 'TOTAL POPULATION', 'HISPANIC OR LATINO (OF ANY RACE)', 'PUERTO RICAN']","['HISPANIC OR LATINO AND RACE', 'ANNOTATION OF MARGIN OF ERROR', 'TOTAL POPULATION']","['NOT HISPANIC OR LATINO', 'BLACK OR AFRICAN AMERICAN ALONE']","['PUERTO RICAN', 'HISPANIC OR LATINO (OF ANY RACE)']"
3842,DP05_0060MA,"['ANNOTATION OF MARGIN OF ERROR', 'RACE', 'RACE ALONE OR IN COMBINATION WITH ONE OR MORE OTHER RACES', 'TOTAL POPULATION', 'BLACK OR AFRICAN AMERICAN']","['ANNOTATION OF MARGIN OF ERROR', 'RACE', 'TOTAL POPULATION', 'TWO OR MORE RACES', 'WHITE AND AMERICAN INDIAN AND ALASKA NATIVE']","['ANNOTATION OF MARGIN OF ERROR', 'TOTAL POPULATION', 'RACE']","['RACE ALONE OR IN COMBINATION WITH ONE OR MORE OTHER RACES', 'BLACK OR AFRICAN AMERICAN']","['TWO OR MORE RACES', 'WHITE AND AMERICAN INDIAN AND ALASKA NATIVE']"
3843,DP05_0073PE,"['PERCENT', 'HISPANIC OR LATINO AND RACE', 'TOTAL POPULATION', 'NOT HISPANIC OR LATINO', 'BLACK OR AFRICAN AMERICAN ALONE']","['PERCENT', 'HISPANIC OR LATINO AND RACE', 'TOTAL POPULATION', 'HISPANIC OR LATINO (OF ANY RACE)', 'PUERTO RICAN']","['PERCENT', 'HISPANIC OR LATINO AND RACE', 'TOTAL POPULATION']","['NOT HISPANIC OR LATINO', 'BLACK OR AFRICAN AMERICAN ALONE']","['PUERTO RICAN', 'HISPANIC OR LATINO (OF ANY RACE)']"
3844,DP05_0048PEA,"['ANNOTATION OF PERCENT', 'RACE', 'ONE RACE', 'NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER', 'NATIVE HAWAIIAN']","['ANNOTATION OF PERCENT', 'RACE', 'TOTAL POPULATION', 'ONE RACE', 'ASIAN', 'JAPANESE']","['RACE', 'ANNOTATION OF PERCENT', 'ONE RACE']","['NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER', 'NATIVE HAWAIIAN']","['JAPANESE', 'ASIAN', 'TOTAL POPULATION']"
3845,DP05_0038EA,"['ANNOTATION OF ESTIMATE', 'RACE', 'ONE RACE', 'AMERICAN INDIAN AND ALASKA NATIVE', 'SIOUX TRIBAL GROUPING']","['ANNOTATION OF ESTIMATE', 'RACE', 'TOTAL POPULATION', 'ONE RACE', 'BLACK OR AFRICAN AMERICAN']","['RACE', 'ANNOTATION OF ESTIMATE', 'ONE RACE']","['SIOUX TRIBAL GROUPING', 'AMERICAN INDIAN AND ALASKA NATIVE']","['BLACK OR AFRICAN AMERICAN', 'TOTAL POPULATION']"
3846,DP05_0012PMA,"['ANNOTATION OF PERCENT MARGIN OF ERROR', 'SEX AND AGE', '55 TO 59 YEARS']","['ANNOTATION OF PERCENT MARGIN OF ERROR', 'SEX AND AGE', 'TOTAL POPULATION', '45 TO 54 YEARS']","['ANNOTATION OF PERCENT MARGIN OF ERROR', 'SEX AND AGE']",['55 TO 59 YEARS'],"['45 TO 54 YEARS', 'TOTAL POPULATION']"
3847,DP05_0007MA,"['ANNOTATION OF MARGIN OF ERROR', 'SEX AND AGE', '15 TO 19 YEARS']","['ANNOTATION OF MARGIN OF ERROR', 'SEX AND AGE', 'TOTAL POPULATION', '10 TO 14 YEARS']","['ANNOTATION OF MARGIN OF ERROR', 'SEX AND AGE']",['15 TO 19 YEARS'],"['10 TO 14 YEARS', 'TOTAL POPULATION']"
3848,DP05_0073PM,"['PERCENT MARGIN OF ERROR', 'HISPANIC OR LATINO AND RACE', 'TOTAL POPULATION', 'NOT HISPANIC OR LATINO', 'BLACK OR AFRICAN AMERICAN ALONE']","['PERCENT MARGIN OF ERROR', 'HISPANIC OR LATINO AND RACE', 'TOTAL POPULATION', 'HISPANIC OR LATINO (OF ANY RACE)', 'PUERTO RICAN']","['HISPANIC OR LATINO AND RACE', 'PERCENT MARGIN OF ERROR', 'TOTAL POPULATION']","['NOT HISPANIC OR LATINO', 'BLACK OR AFRICAN AMERICAN ALONE']","['PUERTO RICAN', 'HISPANIC OR LATINO (OF ANY RACE)']"
3849,DP05_0007PM,"['PERCENT MARGIN OF ERROR', 'SEX AND AGE', '15 TO 19 YEARS']","['PERCENT MARGIN OF ERROR', 'SEX AND AGE', 'TOTAL POPULATION', '10 TO 14 YEARS']","['PERCENT MARGIN OF ERROR', 'SEX AND AGE']",['15 TO 19 YEARS'],"['10 TO 14 YEARS', 'TOTAL POPULATION']"
3850,DP05_0007PE,"['PERCENT', 'SEX AND AGE', '15 TO 19 YEARS']","['PERCENT', 'SEX AND AGE', 'TOTAL POPULATION', '10 TO 14 YEARS']","['SEX AND AGE', 'PERCENT']",['15 TO 19 YEARS'],"['10 TO 14 YEARS', 'TOTAL POPULATION']"
3851,DP05_0060PM,"['PERCENT MARGIN OF ERROR', 'RACE', 'RACE ALONE OR IN COMBINATION WITH ONE OR MORE OTHER RACES', 'TOTAL POPULATION', 'BLACK OR AFRICAN AMERICAN']","['PERCENT MARGIN OF ERROR', 'RACE', 'TOTAL POPULATION', 'TWO OR MORE RACES', 'WHITE AND AMERICAN INDIAN AND ALASKA NATIVE']","['PERCENT MARGIN OF ERROR', 'RACE', 'TOTAL POPULATION']","['RACE ALONE OR IN COMBINATION WITH ONE OR MORE OTHER RACES', 'BLACK OR AFRICAN AMERICAN']","['TWO OR MORE RACES', 'WHITE AND AMERICAN INDIAN AND ALASKA NATIVE']"
3852,DP05_0024PMA,"['ANNOTATION OF PERCENT MARGIN OF ERROR', 'SEX AND AGE', '18 YEARS AND OVER', 'FEMALE']","['ANNOTATION OF PERCENT MARGIN OF ERROR', 'SEX AND AGE', 'TOTAL POPULATION', '65 YEARS AND OVER']","['ANNOTATION OF PERCENT MARGIN OF ERROR', 'SEX AND AGE']","['18 YEARS AND OVER', 'FEMALE']","['TOTAL POPULATION', '65 YEARS AND OVER']"
3853,DP05_0060PE,"['PERCENT', 'RACE', 'RACE ALONE OR IN COMBINATION WITH ONE OR MORE OTHER RACES', 'TOTAL POPULATION', 'BLACK OR AFRICAN AMERICAN']","['PERCENT', 'RACE', 'TOTAL POPULATION', 'TWO OR MORE RACES', 'WHITE AND AMERICAN INDIAN AND ALASKA NATIVE']","['PERCENT', 'RACE', 'TOTAL POPULATION']","['RACE ALONE OR IN COMBINATION WITH ONE OR MORE OTHER RACES', 'BLACK OR AFRICAN AMERICAN']","['TWO OR MORE RACES', 'WHITE AND AMERICAN INDIAN AND ALASKA NATIVE']"
3854,DP05_0025EA,"['ANNOTATION OF ESTIMATE', 'SEX AND AGE', '65 YEARS AND OVER']","['ANNOTATION OF ESTIMATE', 'SEX AND AGE', 'TOTAL POPULATION', '18 YEARS AND OVER']","['SEX AND AGE', 'ANNOTATION OF ESTIMATE']",['65 YEARS AND OVER'],"['18 YEARS AND OVER', 'TOTAL POPULATION']"
3855,DP05_0073PEA,"['ANNOTATION OF PERCENT', 'HISPANIC OR LATINO AND RACE', 'TOTAL POPULATION', 'NOT HISPANIC OR LATINO', 'BLACK OR AFRICAN AMERICAN ALONE']","['ANNOTATION OF PERCENT', 'HISPANIC OR LATINO AND RACE', 'TOTAL POPULATION', 'HISPANIC OR LATINO (OF ANY RACE)', 'PUERTO RICAN']","['HISPANIC OR LATINO AND RACE', 'TOTAL POPULATION', 'ANNOTATION OF PERCENT']","['NOT HISPANIC OR LATINO', 'BLACK OR AFRICAN AMERICAN ALONE']","['PUERTO RICAN', 'HISPANIC OR LATINO (OF ANY RACE)']"
3856,DP05_0036PMA,"['ANNOTATION OF PERCENT MARGIN OF ERROR', 'RACE', 'ONE RACE', 'AMERICAN INDIAN AND ALASKA NATIVE', 'CHIPPEWA TRIBAL GROUPING']","['ANNOTATION OF PERCENT MARGIN OF ERROR', 'RACE', 'TOTAL POPULATION', 'ONE RACE']","['RACE', 'ANNOTATION OF PERCENT MARGIN OF ERROR', 'ONE RACE']","['CHIPPEWA TRIBAL GROUPING', 'AMERICAN INDIAN AND ALASKA NATIVE']",['TOTAL POPULATION']
3857,DP05_0012EA,"['ANNOTATION OF ESTIMATE', 'SEX AND AGE', '55 TO 59 YEARS']","['ANNOTATION OF ESTIMATE', 'SEX AND AGE', 'TOTAL POPULATION', '45 TO 54 YEARS']","['SEX AND AGE', 'ANNOTATION OF ESTIMATE']",['55 TO 59 YEARS'],"['45 TO 54 YEARS', 'TOTAL POPULATION']"
3858,DP05_0061PEA,"['ANNOTATION OF PERCENT', 'RACE', 'RACE ALONE OR IN COMBINATION WITH ONE OR MORE OTHER RACES', 'TOTAL POPULATION', 'AMERICAN INDIAN AND ALASKA NATIVE']","['ANNOTATION OF PERCENT', 'RACE', 'TOTAL POPULATION', 'TWO OR MORE RACES', 'WHITE AND ASIAN']","['RACE', 'TOTAL POPULATION', 'ANNOTATION OF PERCENT']","['RACE ALONE OR IN COMBINATION WITH ONE OR MORE OTHER RACES', 'AMERICAN INDIAN AND ALASKA NATIVE']","['WHITE AND ASIAN', 'TWO OR MORE RACES']"
3859,DP05_0038MA,"['ANNOTATION OF MARGIN OF ERROR', 'RACE', 'ONE RACE', 'AMERICAN INDIAN AND ALASKA NATIVE', 'SIOUX TRIBAL GROUPING']","['ANNOTATION OF MARGIN OF ERROR', 'RACE', 'TOTAL POPULATION', 'ONE RACE', 'BLACK OR AFRICAN AMERICAN']","['ONE RACE', 'ANNOTATION OF MARGIN OF ERROR', 'RACE']","['SIOUX TRIBAL GROUPING', 'AMERICAN INDIAN AND ALASKA NATIVE']","['BLACK OR AFRICAN AMERICAN', 'TOTAL POPULATION']"
3860,DP05_0069EA,"['ANNOTATION OF ESTIMATE', 'HISPANIC OR LATINO AND RACE', 'TOTAL POPULATION', 'HISPANIC OR LATINO (OF ANY RACE)', 'CUBAN']","['ANNOTATION OF ESTIMATE', 'RACE ALONE OR IN COMBINATION WITH ONE OR MORE OTHER RACES', 'TOTAL POPULATION', 'SOME OTHER RACE']","['ANNOTATION OF ESTIMATE', 'TOTAL POPULATION']","['HISPANIC OR LATINO AND RACE', 'CUBAN', 'HISPANIC OR LATINO (OF ANY RACE)']","['RACE ALONE OR IN COMBINATION WITH ONE OR MORE OTHER RACES', 'SOME OTHER RACE']"
3861,DP05_0056EA,"['ANNOTATION OF ESTIMATE', 'RACE', 'TWO OR MORE RACES', 'WHITE AND ASIAN']","['ANNOTATION OF ESTIMATE', 'RACE', 'TOTAL POPULATION', 'ONE RACE', 'NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER', 'OTHER PACIFIC ISLANDER']","['RACE', 'ANNOTATION OF ESTIMATE']","['WHITE AND ASIAN', 'TWO OR MORE RACES']","['OTHER PACIFIC ISLANDER', 'NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER', 'TOTAL POPULATION', 'ONE RACE']"
3862,DP05_0012PEA,"['ANNOTATION OF PERCENT', 'SEX AND AGE', '55 TO 59 YEARS']","['ANNOTATION OF PERCENT', 'SEX AND AGE', 'TOTAL POPULATION', '45 TO 54 YEARS']","['SEX AND AGE', 'ANNOTATION OF PERCENT']",['55 TO 59 YEARS'],"['45 TO 54 YEARS', 'TOTAL POPULATION']"
3863,DP05_0024PEA,"['ANNOTATION OF PERCENT', 'SEX AND AGE', '18 YEARS AND OVER', 'FEMALE']","['ANNOTATION OF PERCENT', 'SEX AND AGE', 'TOTAL POPULATION', '65 YEARS AND OVER']","['SEX AND AGE', 'ANNOTATION OF PERCENT']","['18 YEARS AND OVER', 'FEMALE']","['TOTAL POPULATION', '65 YEARS AND OVER']"
3864,DP05_0038PM,"['PERCENT MARGIN OF ERROR', 'RACE', 'ONE RACE', 'AMERICAN INDIAN AND ALASKA NATIVE', 'SIOUX TRIBAL GROUPING']","['PERCENT MARGIN OF ERROR', 'RACE', 'TOTAL POPULATION', 'ONE RACE', 'BLACK OR AFRICAN AMERICAN']","['PERCENT MARGIN OF ERROR', 'RACE', 'ONE RACE']","['SIOUX TRIBAL GROUPING', 'AMERICAN INDIAN AND ALASKA NATIVE']","['BLACK OR AFRICAN AMERICAN', 'TOTAL POPULATION']"
3865,DP05_0038PE,"['PERCENT', 'RACE', 'ONE RACE', 'AMERICAN INDIAN AND ALASKA NATIVE', 'SIOUX TRIBAL GROUPING']","['PERCENT', 'RACE', 'TOTAL POPULATION', 'ONE RACE', 'BLACK OR AFRICAN AMERICAN']","['RACE', 'PERCENT', 'ONE RACE']","['SIOUX TRIBAL GROUPING', 'AMERICAN INDIAN AND ALASKA NATIVE']","['BLACK OR AFRICAN AMERICAN', 'TOTAL POPULATION']"
3866,DP05_0025MA,"['ANNOTATION OF MARGIN OF ERROR', 'SEX AND AGE', '65 YEARS AND OVER']","['ANNOTATION OF MARGIN OF ERROR', 'SEX AND AGE', 'TOTAL POPULATION', '18 YEARS AND OVER']","['ANNOTATION OF MARGIN OF ERROR', 'SEX AND AGE']",['65 YEARS AND OVER'],"['18 YEARS AND OVER', 'TOTAL POPULATION']"
3867,DP05_0025PM,"['PERCENT MARGIN OF ERROR', 'SEX AND AGE', '65 YEARS AND OVER']","['PERCENT MARGIN OF ERROR', 'SEX AND AGE', 'TOTAL POPULATION', '18 YEARS AND OVER']","['PERCENT MARGIN OF ERROR', 'SEX AND AGE']",['65 YEARS AND OVER'],"['18 YEARS AND OVER', 'TOTAL POPULATION']"
3868,DP05_0036PEA,"['ANNOTATION OF PERCENT', 'RACE', 'ONE RACE', 'AMERICAN INDIAN AND ALASKA NATIVE', 'CHIPPEWA TRIBAL GROUPING']","['ANNOTATION OF PERCENT', 'RACE', 'TOTAL POPULATION', 'ONE RACE']","['RACE', 'ANNOTATION OF PERCENT', 'ONE RACE']","['CHIPPEWA TRIBAL GROUPING', 'AMERICAN INDIAN AND ALASKA NATIVE']",['TOTAL POPULATION']
3869,DP05_0012MA,"['ANNOTATION OF MARGIN OF ERROR', 'SEX AND AGE', '55 TO 59 YEARS']","['ANNOTATION OF MARGIN OF ERROR', 'SEX AND AGE', 'TOTAL POPULATION', '45 TO 54 YEARS']","['ANNOTATION OF MARGIN OF ERROR', 'SEX AND AGE']",['55 TO 59 YEARS'],"['45 TO 54 YEARS', 'TOTAL POPULATION']"
3870,DP05_0025PE,"['PERCENT', 'SEX AND AGE', '65 YEARS AND OVER']","['PERCENT', 'SEX AND AGE', 'TOTAL POPULATION', '18 YEARS AND OVER']","['SEX AND AGE', 'PERCENT']",['65 YEARS AND OVER'],"['18 YEARS AND OVER', 'TOTAL POPULATION']"
3871,DP05_0043EA,"['ANNOTATION OF ESTIMATE', 'RACE', 'ONE RACE', 'ASIAN', 'JAPANESE']","['ANNOTATION OF ESTIMATE', 'RACE', 'TOTAL POPULATION', 'ONE RACE', 'AMERICAN INDIAN AND ALASKA NATIVE', 'SIOUX TRIBAL GROUPING']","['RACE', 'ANNOTATION OF ESTIMATE', 'ONE RACE']","['JAPANESE', 'ASIAN']","['SIOUX TRIBAL GROUPING', 'AMERICAN INDIAN AND ALASKA NATIVE', 'TOTAL POPULATION']"
3872,DP05_0040PMA,"['ANNOTATION OF PERCENT MARGIN OF ERROR', 'RACE', 'ONE RACE', 'ASIAN', 'ASIAN INDIAN']","['ANNOTATION OF PERCENT MARGIN OF ERROR', 'RACE', 'TOTAL POPULATION', 'ONE RACE', 'AMERICAN INDIAN AND ALASKA NATIVE', 'CHEROKEE TRIBAL GROUPING']","['ONE RACE', 'ANNOTATION OF PERCENT MARGIN OF ERROR', 'RACE']","['ASIAN INDIAN', 'ASIAN']","['AMERICAN INDIAN AND ALASKA NATIVE', 'TOTAL POPULATION', 'CHEROKEE TRIBAL GROUPING']"
3873,DP05_0030EA,"['ANNOTATION OF ESTIMATE', 'RACE', 'TOTAL POPULATION', 'TWO OR MORE RACES']","['ANNOTATION OF ESTIMATE', 'SEX AND AGE', 'TOTAL POPULATION', '65 YEARS AND OVER', 'MALE']","['ANNOTATION OF ESTIMATE', 'TOTAL POPULATION']","['TWO OR MORE RACES', 'RACE']","['MALE', 'SEX AND AGE', '65 YEARS AND OVER']"
3874,DP05_0039PMA,"['ANNOTATION OF PERCENT MARGIN OF ERROR', 'RACE', 'ONE RACE', 'ASIAN']","['ANNOTATION OF PERCENT MARGIN OF ERROR', 'RACE', 'TOTAL POPULATION', 'ONE RACE', 'AMERICAN INDIAN AND ALASKA NATIVE']","['RACE', 'ANNOTATION OF PERCENT MARGIN OF ERROR', 'ONE RACE']",['ASIAN'],"['AMERICAN INDIAN AND ALASKA NATIVE', 'TOTAL POPULATION']"
3875,DP05_0069MA,"['ANNOTATION OF MARGIN OF ERROR', 'HISPANIC OR LATINO AND RACE', 'TOTAL POPULATION', 'HISPANIC OR LATINO (OF ANY RACE)', 'CUBAN']","['ANNOTATION OF MARGIN OF ERROR', 'RACE ALONE OR IN COMBINATION WITH ONE OR MORE OTHER RACES', 'TOTAL POPULATION', 'SOME OTHER RACE']","['ANNOTATION OF MARGIN OF ERROR', 'TOTAL POPULATION']","['HISPANIC OR LATINO AND RACE', 'CUBAN', 'HISPANIC OR LATINO (OF ANY RACE)']","['RACE ALONE OR IN COMBINATION WITH ONE OR MORE OTHER RACES', 'SOME OTHER RACE']"
3876,DP05_0052PMA,"['ANNOTATION OF PERCENT MARGIN OF ERROR', 'RACE', 'ONE RACE', 'SOME OTHER RACE']","['ANNOTATION OF PERCENT MARGIN OF ERROR', 'RACE', 'TOTAL POPULATION', 'ONE RACE', 'NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER']","['RACE', 'ANNOTATION OF PERCENT MARGIN OF ERROR', 'ONE RACE']",['SOME OTHER RACE'],"['NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER', 'TOTAL POPULATION']"
3877,DP05_0069PM,"['PERCENT MARGIN OF ERROR', 'HISPANIC OR LATINO AND RACE', 'TOTAL POPULATION', 'HISPANIC OR LATINO (OF ANY RACE)', 'CUBAN']","['PERCENT MARGIN OF ERROR', 'RACE ALONE OR IN COMBINATION WITH ONE OR MORE OTHER RACES', 'TOTAL POPULATION', 'SOME OTHER RACE']","['PERCENT MARGIN OF ERROR', 'TOTAL POPULATION']","['HISPANIC OR LATINO AND RACE', 'CUBAN', 'HISPANIC OR LATINO (OF ANY RACE)']","['RACE ALONE OR IN COMBINATION WITH ONE OR MORE OTHER RACES', 'SOME OTHER RACE']"
3878,DP05_0056MA,"['ANNOTATION OF MARGIN OF ERROR', 'RACE', 'TWO OR MORE RACES', 'WHITE AND ASIAN']","['ANNOTATION OF MARGIN OF ERROR', 'RACE', 'TOTAL POPULATION', 'ONE RACE', 'NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER', 'OTHER PACIFIC ISLANDER']","['ANNOTATION OF MARGIN OF ERROR', 'RACE']","['WHITE AND ASIAN', 'TWO OR MORE RACES']","['OTHER PACIFIC ISLANDER', 'NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER', 'TOTAL POPULATION', 'ONE RACE']"
3879,DP05_0069PE,"['PERCENT', 'HISPANIC OR LATINO AND RACE', 'TOTAL POPULATION', 'HISPANIC OR LATINO (OF ANY RACE)', 'CUBAN']","['PERCENT', 'RACE ALONE OR IN COMBINATION WITH ONE OR MORE OTHER RACES', 'TOTAL POPULATION', 'SOME OTHER RACE']","['PERCENT', 'TOTAL POPULATION']","['HISPANIC OR LATINO AND RACE', 'CUBAN', 'HISPANIC OR LATINO (OF ANY RACE)']","['RACE ALONE OR IN COMBINATION WITH ONE OR MORE OTHER RACES', 'SOME OTHER RACE']"
3880,DP05_0012PM,"['PERCENT MARGIN OF ERROR', 'SEX AND AGE', '55 TO 59 YEARS']","['PERCENT MARGIN OF ERROR', 'SEX AND AGE', 'TOTAL POPULATION', '45 TO 54 YEARS']","['PERCENT MARGIN OF ERROR', 'SEX AND AGE']",['55 TO 59 YEARS'],"['45 TO 54 YEARS', 'TOTAL POPULATION']"
3881,DP05_0012PE,"['PERCENT', 'SEX AND AGE', '55 TO 59 YEARS']","['PERCENT', 'SEX AND AGE', 'TOTAL POPULATION', '45 TO 54 YEARS']","['SEX AND AGE', 'PERCENT']",['55 TO 59 YEARS'],"['45 TO 54 YEARS', 'TOTAL POPULATION']"
3882,DP05_0076E,"['ESTIMATE', 'HISPANIC OR LATINO AND RACE', 'TOTAL POPULATION', 'NOT HISPANIC OR LATINO', 'NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE']","['ESTIMATE', 'HISPANIC OR LATINO AND RACE', 'TOTAL POPULATION', 'NOT HISPANIC OR LATINO']","['HISPANIC OR LATINO AND RACE', 'NOT HISPANIC OR LATINO', 'ESTIMATE', 'TOTAL POPULATION']",['NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE'],[]
3883,DP05_0074EA,"['ANNOTATION OF ESTIMATE', 'HISPANIC OR LATINO AND RACE', 'TOTAL POPULATION', 'NOT HISPANIC OR LATINO', 'AMERICAN INDIAN AND ALASKA NATIVE ALONE']","['ANNOTATION OF ESTIMATE', 'HISPANIC OR LATINO AND RACE', 'TOTAL POPULATION', 'HISPANIC OR LATINO (OF ANY RACE)', 'CUBAN']","['HISPANIC OR LATINO AND RACE', 'TOTAL POPULATION', 'ANNOTATION OF ESTIMATE']","['NOT HISPANIC OR LATINO', 'AMERICAN INDIAN AND ALASKA NATIVE ALONE']","['CUBAN', 'HISPANIC OR LATINO (OF ANY RACE)']"
3884,DP05_0075M,"['MARGIN OF ERROR', 'HISPANIC OR LATINO AND RACE', 'TOTAL POPULATION', 'NOT HISPANIC OR LATINO', 'ASIAN ALONE']","['MARGIN OF ERROR', 'HISPANIC OR LATINO AND RACE', 'TOTAL POPULATION', 'HISPANIC OR LATINO (OF ANY RACE)', 'OTHER HISPANIC OR LATINO']","['HISPANIC OR LATINO AND RACE', 'TOTAL POPULATION', 'MARGIN OF ERROR']","['NOT HISPANIC OR LATINO', 'ASIAN ALONE']","['HISPANIC OR LATINO (OF ANY RACE)', 'OTHER HISPANIC OR LATINO']"
3885,DP05_0077M,"['MARGIN OF ERROR', 'HISPANIC OR LATINO AND RACE', 'TOTAL POPULATION', 'NOT HISPANIC OR LATINO', 'SOME OTHER RACE ALONE']","['MARGIN OF ERROR', 'HISPANIC OR LATINO AND RACE', 'TOTAL POPULATION', 'NOT HISPANIC OR LATINO', 'WHITE ALONE']","['HISPANIC OR LATINO AND RACE', 'NOT HISPANIC OR LATINO', 'TOTAL POPULATION', 'MARGIN OF ERROR']",['SOME OTHER RACE ALONE'],['WHITE ALONE']
3886,DP05_0077E,"['ESTIMATE', 'HISPANIC OR LATINO AND RACE', 'TOTAL POPULATION', 'NOT HISPANIC OR LATINO', 'SOME OTHER RACE ALONE']","['ESTIMATE', 'HISPANIC OR LATINO AND RACE', 'TOTAL POPULATION', 'NOT HISPANIC OR LATINO', 'WHITE ALONE']","['HISPANIC OR LATINO AND RACE', 'NOT HISPANIC OR LATINO', 'ESTIMATE', 'TOTAL POPULATION']",['SOME OTHER RACE ALONE'],['WHITE ALONE']
3887,DP05_0003PMA,"['ANNOTATION OF PERCENT MARGIN OF ERROR', 'SEX AND AGE', 'TOTAL POPULATION', 'FEMALE']","['ANNOTATION OF PERCENT MARGIN OF ERROR', 'SEX AND AGE', 'TOTAL POPULATION', 'FEMALE']","['ANNOTATION OF PERCENT MARGIN OF ERROR', 'SEX AND AGE', 'TOTAL POPULATION', 'FEMALE']",[],[]
3888,DP05_0076PMA,"['ANNOTATION OF PERCENT MARGIN OF ERROR', 'HISPANIC OR LATINO AND RACE', 'TOTAL POPULATION', 'NOT HISPANIC OR LATINO', 'NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE']","['ANNOTATION OF PERCENT MARGIN OF ERROR', 'HISPANIC OR LATINO AND RACE', 'TOTAL POPULATION', 'NOT HISPANIC OR LATINO']","['HISPANIC OR LATINO AND RACE', 'NOT HISPANIC OR LATINO', 'ANNOTATION OF PERCENT MARGIN OF ERROR', 'TOTAL POPULATION']",['NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE'],[]
3889,DP05_0076M,"['MARGIN OF ERROR', 'HISPANIC OR LATINO AND RACE', 'TOTAL POPULATION', 'NOT HISPANIC OR LATINO', 'NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE']","['MARGIN OF ERROR', 'HISPANIC OR LATINO AND RACE', 'TOTAL POPULATION', 'NOT HISPANIC OR LATINO']","['HISPANIC OR LATINO AND RACE', 'NOT HISPANIC OR LATINO', 'TOTAL POPULATION', 'MARGIN OF ERROR']",['NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE'],[]
3890,DP05_0078M,"['MARGIN OF ERROR', 'HISPANIC OR LATINO AND RACE', 'TOTAL POPULATION', 'NOT HISPANIC OR LATINO', 'TWO OR MORE RACES']","['MARGIN OF ERROR', 'HISPANIC OR LATINO AND RACE', 'TOTAL POPULATION', 'NOT HISPANIC OR LATINO', 'BLACK OR AFRICAN AMERICAN ALONE']","['HISPANIC OR LATINO AND RACE', 'NOT HISPANIC OR LATINO', 'TOTAL POPULATION', 'MARGIN OF ERROR']",['TWO OR MORE RACES'],['BLACK OR AFRICAN AMERICAN ALONE']
3891,DP05_0078E,"['ESTIMATE', 'HISPANIC OR LATINO AND RACE', 'TOTAL POPULATION', 'NOT HISPANIC OR LATINO', 'TWO OR MORE RACES']","['ESTIMATE', 'HISPANIC OR LATINO AND RACE', 'TOTAL POPULATION', 'NOT HISPANIC OR LATINO', 'BLACK OR AFRICAN AMERICAN ALONE']","['HISPANIC OR LATINO AND RACE', 'NOT HISPANIC OR LATINO', 'ESTIMATE', 'TOTAL POPULATION']",['TWO OR MORE RACES'],['BLACK OR AFRICAN AMERICAN ALONE']
3892,DP05_0079M,"['MARGIN OF ERROR', 'HISPANIC OR LATINO AND RACE', 'TOTAL POPULATION', 'NOT HISPANIC OR LATINO', 'TWO OR MORE RACES', 'TWO RACES INCLUDING SOME OTHER RACE']","['MARGIN OF ERROR', 'HISPANIC OR LATINO AND RACE', 'TOTAL POPULATION', 'NOT HISPANIC OR LATINO', 'AMERICAN INDIAN AND ALASKA NATIVE ALONE']","['HISPANIC OR LATINO AND RACE', 'NOT HISPANIC OR LATINO', 'TOTAL POPULATION', 'MARGIN OF ERROR']","['TWO RACES INCLUDING SOME OTHER RACE', 'TWO OR MORE RACES']",['AMERICAN INDIAN AND ALASKA NATIVE ALONE']
